config,seed,model,buffer,policy,replay,static,final_acc,forgetting,buffer_classes,fit_s,dream_judge_acc,dream_self_acc,recon_mse,judge_test_acc,run_args,omp_threads,schedule,replay_used,hidden,active_frac,asleep_frac,overlap,overlap_in,dim,synops,eff_frac,gate,theta,rest_frac,ach_frac,gate_signal,kp_eff,drift,drift_p99,drift_n,sleeps,rem_used,early_sleeps,sleep_log
g17_mirror_s10,5,ctx,1000,random,local,False,0.7849641606934489,0.1988059385920468,"[99, 109, 93, 103, 103, 85, 108, 107, 98, 95]",1743.917442560196,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[1.0, 1.0]","[0.9118395764458649, 0.8832161334600359]",0.795411040543649,"[43.123987104608865, 3.6858027689585287, 2.380507844575822]",114307.67224121094,"[1.0, 1.0]",,0.0,"[1.0, 1.0]",,,,,,0.0,,,,
g17_night_nb16_s10,0,ctx,1000,random,nrem,False,0.8648108018003,0.09247684082336077,"[96, 102, 122, 106, 85, 82, 112, 98, 100, 97]",83.63781785964966,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,,,"(512, 256)",0.1,,"[0.7653730432559305, 0.7003074857519747]",0.795411040543649,"[43.123987104608865, 9.722898151283978, 4.328893740415143]",114307.35558319092,,,,,,,,,,,,,,
g17_night_nb16_s10,1,ctx,1000,random,nrem,False,0.8836472745457576,0.06314658736402504,"[101, 113, 98, 102, 88, 100, 110, 98, 93, 97]",78.56751823425293,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,,,"(512, 256)",0.1,,"[0.7692962798155804, 0.7957136989086054]",0.795411040543649,"[43.123987104608865, 10.14996730913844, 4.709185131897851]",114307.67224121094,,,,,,,,,,,,,,
g17_night_nb16_s10,2,ctx,1000,random,nrem,False,0.8251375229204867,0.15828738233407538,"[98, 131, 101, 97, 90, 92, 89, 104, 101, 97]",95.07993626594543,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,,,"(512, 256)",0.1,,"[0.7597680652779728, 0.7309501730671185]",0.795411040543649,"[43.123987104608865, 9.336428466974404, 4.060579329150538]",114305.96558380127,,,,,,,,,,,,,,
g17_night_s10,0,ctx,1000,random,nrem,False,0.9229871645274212,0.05444762488694488,"[85, 117, 99, 121, 103, 82, 80, 113, 91, 109]",50.87339234352112,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",,,,"(512, 256)",0.1,,"[0.7513618121587909, 0.6596073631933784]",0.795411040543649,"[43.12398710460892, 10.365678139910717, 4.969447715155345]",114307.67224121094,,,,,,,,,,,,,,
g17_night_s10,1,ctx,1000,random,nrem,False,0.8814802467077846,0.10604202451826797,"[78, 111, 96, 99, 94, 101, 100, 104, 111, 106]",40.39887833595276,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",,,,"(512, 256)",0.1,,"[0.7555483523209874, 0.7176641342149864]",0.795411040543649,"[43.12398710460892, 10.18291037372681, 4.471693667167546]",114307.56890106201,,,,,,,,,,,,,,
g17_night_s10,100,ctx,1000,random,nrem,False,0.9058176362727122,0.04788185353052668,"[87, 111, 95, 99, 126, 103, 99, 95, 87, 98]",85.99867153167725,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,,,"(512, 256)",0.1,,"[0.7669595287639754, 0.6724083694735269]",0.795411040543649,"[43.123987104608865, 9.471645493853156, 4.362275043204485]",114307.46224212646,,,,,,,,,,,,,,
g17_night_s10,2,ctx,1000,random,nrem,False,0.9164860810135023,0.03609675190187331,"[112, 130, 93, 107, 98, 81, 89, 109, 92, 89]",42.16317820549011,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",,,,"(512, 256)",0.1,,"[0.7687912647082924, 0.6613483438247834]",0.795411040543649,"[43.12398710460892, 8.619264669492676, 4.573153888591562]",114306.31558227539,,,,,,,,,,,,,,
g17_night_s10,3,ctx,1000,random,nrem,False,0.8424737456242707,0.15946478012378662,"[95, 123, 109, 106, 92, 91, 94, 86, 98, 106]",41.35217547416687,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",4,,,"(512, 256)",0.1,,"[0.7664334456644365, 0.6744192360082415]",0.795411040543649,"[43.12398710460892, 11.095366802229256, 4.053063686963361]",114306.26890945435,,,,,,,,,,,,,,
g17_night_s10,4,ctx,1000,random,nrem,False,0.9211535255875979,0.050077934426375315,"[97, 103, 93, 80, 106, 101, 91, 113, 98, 118]",34.25745677947998,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",4,,,"(512, 256)",0.1,,"[0.779423667480893, 0.6622361592761655]",0.795411040543649,"[43.12398710460892, 9.92110169904597, 4.524080006265674]",114307.67224121094,,,,,,,,,,,,,,
g17_night_s10,5,ctx,1000,random,nrem,False,0.8553092182030338,0.14366101649456248,"[118, 109, 94, 96, 98, 103, 89, 81, 110, 102]",30.379769563674927,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",4,,,"(512, 256)",0.1,,"[0.7568977647129401, 0.739568511956191]",0.795411040543649,"[43.12398710460892, 9.497615867813884, 3.913091640218327]",114307.66890335083,,,,,,,,,,,,,,
g17_sgd_anchor_s10,0,ctx,1000,random,local,False,0.9174862477079513,0.06157390793905576,"[102, 110, 116, 92, 95, 85, 100, 114, 88, 98]",771.0852060317993,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.5987642739487711, 0.825164485860231]","[0.8557976844914039, 0.6972166265217211]",0.795411040543649,"[43.123987104608865, 9.3181525406912, 5.192805535702316]",114307.67224121094,"[0.5131701566850358, 0.5299365995072881]",,0.0,"[0.5987642739487711, 0.825164485860231]",,,,,,0.0,,,,
g17_sgd_anchor_s10,1,ctx,1000,random,local,False,0.9174862477079513,0.07186706888734695,"[96, 106, 97, 118, 98, 77, 102, 120, 95, 91]",716.4361019134521,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6071218213281019, 0.8319081747853124]","[0.8578245680639466, 0.686391695135366]",0.795411040543649,"[43.123987104608865, 10.194260445860216, 5.342049549727366]",114307.67224121094,"[0.5139917435071014, 0.5261823291856401]",,0.0,"[0.6071218213281019, 0.8319081747853124]",,,,,,0.0,,,,
g17_sgd_anchor_s10,2,ctx,1000,random,local,False,0.9166527754625771,0.06601964733271032,"[89, 110, 112, 114, 83, 88, 95, 89, 109, 111]",902.315114736557,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.613404093870299, 0.8308282591797453]","[0.8576883416608407, 0.671605934097332]",0.795411040543649,"[43.123987104608865, 9.668697679496495, 5.457353727817549]",114307.67224121094,"[0.5134001178963141, 0.5341655980081893]",,0.0,"[0.613404093870299, 0.8308282591797453]",,,,,,0.0,,,,
g17_sgd_br16_night_s10,0,ctx,1000,random,local,False,0.9206534422403734,0.06075150434290147,"[107, 115, 108, 105, 84, 96, 109, 89, 96, 91]",726.4886100292206,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,17385.0,"(512, 256)",0.1,"[0.6757887686926266, 0.8396376221498372]","[0.8484313341490891, 0.7339666580359187]",0.795411040543649,"[43.123987104608865, 10.721974638356542, 5.419742308914804]",114307.67224121094,"[0.5061211288553354, 0.5270673015721082]",,0.0,"[0.6757887686926266, 0.8396376221498372]",,,,,,0.0,,,,
g17_sgd_br16_night_s10,1,ctx,1000,random,local,False,0.923320553425571,0.06371468346383732,"[92, 124, 103, 97, 97, 78, 108, 115, 91, 95]",738.5240669250488,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,17385.0,"(512, 256)",0.1,"[0.6752688221794492, 0.8400977661385846]","[0.8061819903161712, 0.7670710203714601]",0.795411040543649,"[43.123987104608865, 10.183648033165344, 5.785336968211019]",114307.67224121094,"[0.5073925329456677, 0.5227958869232047]",,0.0,"[0.6752688221794492, 0.8400977661385846]",,,,,,0.0,,,,
g17_sgd_br16_night_s10,2,ctx,1000,random,local,False,0.9213202200366728,0.057787370819090356,"[86, 115, 100, 102, 92, 102, 99, 91, 102, 111]",1208.2928969860077,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,17385.0,"(512, 256)",0.1,"[0.6799839678338763, 0.8378023671157833]","[0.8174185874602078, 0.7670310614804688]",0.795411040543649,"[43.123987104608865, 10.175670510507128, 6.469933177817743]",114307.67224121094,"[0.5070329485470493, 0.5250591655821932]",,0.0,"[0.6799839678338763, 0.8378023671157833]",,,,,,0.0,,,,
g17_sgd_br16_night_s10,3,ctx,1000,random,local,False,0.9256542757126188,0.06139984282751193,"[83, 106, 103, 120, 95, 85, 103, 112, 88, 105]",735.848203420639,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,17385.0,"(512, 256)",0.1,"[0.6771168011548712, 0.8454672693959135]","[0.784127848548331, 0.7436461271137216]",0.795411040543649,"[43.123987104608865, 10.527131009630361, 5.357154913846419]",114307.67224121094,"[0.5078083597545021, 0.5141187801970368]",,0.0,"[0.6771168011548712, 0.8454672693959135]",,,,,,0.0,,,,
g17_sgd_br16_night_s10,4,ctx,1000,random,local,False,0.9288214702450408,0.05261365465889781,"[78, 117, 101, 99, 107, 96, 99, 111, 94, 98]",718.8526666164398,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,17385.0,"(512, 256)",0.1,"[0.6763843648208469, 0.8369470869114599]","[0.8226524357043893, 0.7647133099400756]",0.795411040543649,"[43.123987104608865, 10.80432368134657, 5.963609791687647]",114307.67224121094,"[0.5079578849477354, 0.5323790080698088]",,0.0,"[0.6763843648208469, 0.8369470869114599]",,,,,,0.0,,,,
g17_sgd_br16_night_s10,5,ctx,1000,random,local,False,0.9254875812635439,0.05652916398810512,"[105, 100, 101, 111, 105, 73, 92, 102, 103, 108]",368.434818983078,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,17385.0,"(512, 256)",0.1,"[0.6777198003035239, 0.8353616838169974]","[0.8202124460590458, 0.777476171210542]",0.795411040543649,"[43.123987104608865, 11.380956681421377, 6.052639506795792]",114307.67224121094,"[0.5088029109627705, 0.5236967548737366]",,0.0,"[0.6777198003035239, 0.8353616838169974]",,,,,,0.0,,,,
g17_sgd_br256_s10,0,ctx,1000,random,local,False,0.9109851641940323,0.047487998163877554,"[93, 115, 103, 119, 105, 103, 98, 90, 76, 98]",1460.8839483261108,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6735329295602606, 0.8363872334912644]","[0.8953208734628669, 0.6964423807265725]",0.795411040543649,"[43.123987104608865, 9.345053149614685, 6.248806380320656]",114307.67224121094,"[0.5183188787280083, 0.5404510314092327]",,0.0,"[0.6735329295602606, 0.8363872334912644]",,,,,,0.0,,,,
g17_sgd_br256_s10,1,ctx,1000,random,local,False,0.9216536089348225,0.057153808337154804,"[92, 107, 106, 112, 98, 106, 82, 106, 96, 95]",1333.1953485012054,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6772451972904945, 0.8361327546639029]","[0.9085056240446127, 0.7555630813383978]",0.795411040543649,"[43.123987104608865, 9.074206606801724, 5.78286689580094]",114307.67224121094,"[0.5200366295430658, 0.5312773435125345]",,0.0,"[0.6772451972904945, 0.8361327546639029]",,,,,,0.0,,,,
g17_sgd_br256_s10,2,ctx,1000,random,local,False,0.9158193032172028,0.057958559538167864,"[82, 103, 95, 97, 95, 95, 121, 110, 100, 102]",1350.540875673294,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6820415448252887, 0.8332897634734971]","[0.9021674359487456, 0.6807782564396488]",0.795411040543649,"[43.123987104608865, 10.049592040914083, 6.608250152176664]",114307.67224121094,"[0.5190905546909046, 0.5343052300584009]",,0.0,"[0.6820415448252887, 0.8332897634734971]",,,,,,0.0,,,,
g17_sgd_br2_s10,0,ctx,1000,random,local,False,0.8433072178696449,0.14931162734834333,"[96, 120, 90, 95, 101, 77, 112, 110, 105, 94]",675.7592172622681,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6639486785608528, 0.8082913828842168]","[0.8609887130469138, 0.7133344141610015]",0.795411040543649,"[43.123987104608865, 8.347552916390438, 5.538024618466084]",114280.49223709106,"[0.503998535383699, 0.5240096905715224]",,0.0,"[0.6639486785608528, 0.8082913828842168]",,,,,,0.0,,,,
g17_sgd_br2_s10,1,ctx,1000,random,local,False,0.7667944657442907,0.2455388210127385,"[105, 107, 103, 110, 95, 93, 91, 100, 92, 104]",578.5501551628113,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6661721294788273, 0.8198701695291679]","[0.8611775855096054, 0.7971157709364268]",0.795411040543649,"[43.123987104608865, 8.691652922640026, 6.019457958206909]",114307.58223342896,"[0.5046684482644251, 0.5169310816205974]",,0.0,"[0.6661721294788273, 0.8198701695291679]",,,,,,0.0,,,,
g17_sgd_br2_s10,2,ctx,1000,random,local,False,0.8068011335222537,0.19448631360116753,"[89, 107, 98, 113, 100, 92, 103, 95, 92, 111]",680.3713223934174,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6674799193070773, 0.8306001536126739]","[0.8865595814532414, 0.7247082921722161]",0.795411040543649,"[43.123987104608865, 8.886523600485585, 4.85914509620765]",114165.68557548523,"[0.5037200760370992, 0.5134630520788079]",,0.0,"[0.6674799193070773, 0.8306001536126739]",,,,,,0.0,,,,
g17_sgd_br2_s10,3,ctx,1000,random,local,False,0.7846307717952992,0.21234796040983547,"[76, 113, 94, 99, 86, 102, 105, 116, 102, 107]",573.385573387146,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6609363432780574, 0.8181406388806634]","[0.8819794317741524, 0.6948536154820235]",0.795411040543649,"[43.123987104608865, 9.261575560691085, 6.0093652965756]",114284.35223388672,"[0.5037987998482927, 0.5261556967916416]",,0.0,"[0.6609363432780574, 0.8181406388806634]",,,,,,0.0,,,,
g17_sgd_br2_s10,4,ctx,1000,random,local,False,0.7811301883647275,0.21703664090844946,"[106, 125, 90, 119, 100, 88, 91, 77, 96, 108]",665.9003338813782,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6671664476606456, 0.8859650299822327]","[0.8764125451145643, 0.7133298319327732]",0.795411040543649,"[43.123987104608865, 11.428446053235232, 4.560783032192565]",114083.13890743256,"[0.5040983712526249, 0.5115277206633866]",,0.0,"[0.6671664476606456, 0.8859650299822327]",,,,,,0.0,,,,
g17_sgd_br2_s10,5,ctx,1000,random,local,False,0.7547924654109018,0.2726096079085597,"[100, 100, 104, 97, 98, 93, 112, 96, 106, 94]",580.1668908596039,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6625577204249333, 0.841328286941072]","[0.851758233191612, 0.7681956142851524]",0.795411040543649,"[43.123987104608865, 8.082119675077491, 3.798260150721171]",114169.90223693848,"[0.5043405168515216, 0.5107523651102485]",,0.0,"[0.6625577204249333, 0.841328286941072]",,,,,,0.0,,,,
g17_sgd_br4_s10,0,ctx,1000,random,local,False,0.903817302883814,0.06813443300582966,"[110, 104, 105, 101, 103, 89, 102, 95, 95, 96]",668.4376077651978,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6661055022949364, 0.8354280796564999]","[0.8822979789744767, 0.7456492051671931]",0.795411040543649,"[43.123987104608865, 8.867027406191026, 4.545960030319479]",114307.67224121094,"[0.5038982780301116, 0.5136055224936655]",,0.0,"[0.6661055022949364, 0.8354280796564999]",,,,,,0.0,,,,
g17_sgd_br4_s10,1,ctx,1000,random,local,False,0.900483413902317,0.0848785552214785,"[80, 117, 90, 123, 82, 84, 119, 110, 85, 110]",721.7400283813477,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.670399948178857, 0.8333686519099792]","[0.8843857588245287, 0.7740742602391262]",0.795411040543649,"[43.123987104608865, 10.253506506629735, 5.090428029057339]",114307.67224121094,"[0.5047648656693019, 0.5155992924348557]",,0.0,"[0.670399948178857, 0.8333686519099792]",,,,,,0.0,,,,
g17_sgd_br4_s10,2,ctx,1000,random,local,False,0.8846474412402067,0.10414294499081311,"[107, 105, 82, 112, 103, 87, 96, 98, 100, 110]",1131.4050352573395,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6797281009401835, 0.8300271135623334]","[0.892408228436661, 0.7752078987937198]",0.795411040543649,"[43.123987104608865, 8.566259155308943, 5.293934481417259]",114307.67224121094,"[0.5038247131567966, 0.5174415985238704]",,0.0,"[0.6797281009401835, 0.8300271135623334]",,,,,,0.0,,,,
g17_sgd_br4_s10,3,ctx,1000,random,local,False,0.8981496916152693,0.09073061816113973,"[110, 100, 92, 91, 105, 98, 101, 96, 101, 106]",687.9138238430023,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6752032360453065, 0.8292130126591649]","[0.8955107990645835, 0.7629595069031716]",0.795411040543649,"[43.123987104608865, 9.13631911445156, 5.466942466902225]",114307.67224121094,"[0.5038788783407296, 0.5194644181509545]",,0.0,"[0.6752032360453065, 0.8292130126591649]",,,,,,0.0,,,,
g17_sgd_br4_s10,4,ctx,1000,random,local,False,0.8966494415735956,0.08903817212327653,"[116, 99, 95, 92, 96, 90, 114, 107, 81, 110]",665.8625872135162,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6715520432336394, 0.8333772116523541]","[0.8999499971952682, 0.7651983189252174]",0.795411040543649,"[43.123987104608865, 8.879817878582369, 5.289879548194471]",114307.67224121094,"[0.5046647548587286, 0.5127607171837133]",,0.0,"[0.6715520432336394, 0.8333772116523541]",,,,,,0.0,,,,
g17_sgd_br4_s10,5,ctx,1000,random,local,False,0.8953158859809969,0.09390282883295872,"[118, 119, 81, 104, 83, 87, 87, 111, 105, 105]",343.80722761154175,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6738142443366893, 0.8354255348682262]","[0.900641617714052, 0.7726597556754916]",0.795411040543649,"[43.123987104608865, 8.989485389424592, 5.569456628383364]",114307.67224121094,"[0.5051663303469232, 0.5086844851166619]",,0.0,"[0.6738142443366893, 0.8354255348682262]",,,,,,0.0,,,,
g17_sgd_br64_s10,0,ctx,1000,random,local,False,0.9149858309718286,0.05755781153101949,"[102, 125, 89, 108, 91, 108, 92, 100, 91, 94]",838.0890679359436,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6722081359194552, 0.8272778168492745]","[0.8974728519310755, 0.7215602531751679]",0.795411040543649,"[43.123987104608865, 8.904201781803488, 5.074721724200193]",114307.67224121094,"[0.5112506991365374, 0.54023111291607]",,0.0,"[0.6722081359194552, 0.8272778168492745]",,,,,,0.0,,,,
g17_sgd_br64_s10,1,ctx,1000,random,local,False,0.9123187197866311,0.07362388731009495,"[105, 104, 97, 105, 108, 86, 98, 95, 108, 94]",859.8591544628143,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6809697262733195, 0.8392059335208765]","[0.8977494186166123, 0.7379274049660459]",0.795411040543649,"[43.123987104608865, 9.024223503423352, 5.59512036169274]",114307.67224121094,"[0.5103969675189545, 0.5316869890209766]",,0.0,"[0.6809697262733195, 0.8392059335208765]",,,,,,0.0,,,,
g17_sgd_br64_s10,2,ctx,1000,random,local,False,0.9104850808468078,0.0653951567608351,"[96, 121, 93, 98, 98, 79, 96, 117, 101, 101]",1337.5720221996307,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.683256102864969, 0.8374356862599941]","[0.8963544753988456, 0.6712323362091864]",0.795411040543649,"[43.123987104608865, 8.98451148181354, 6.555511147356571]",114307.67224121094,"[0.5117868414857453, 0.5377846207784096]",,0.0,"[0.683256102864969, 0.8374356862599941]",,,,,,0.0,,,,
g17_sgd_br8_s10,0,ctx,1000,random,local,False,0.9129854975829305,0.06799500034728351,"[101, 99, 104, 110, 103, 93, 90, 107, 96, 97]",665.0950703620911,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6672132948993189, 0.8286119799378147]","[0.9017107827134531, 0.7252031389992263]",0.795411040543649,"[43.123987104608865, 9.803514777959625, 5.826466515838209]",114307.67224121094,"[0.5053837257149765, 0.5301861113339424]",,0.0,"[0.6672132948993189, 0.8286119799378147]",,,,,,0.0,,,,
g17_sgd_br8_s10,1,ctx,1000,random,local,False,0.9063177196199367,0.07488594765978931,"[106, 115, 88, 91, 101, 96, 98, 103, 98, 104]",718.089807510376,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': True}",1,local,16885.0,"(512, 256)",0.1,"[0.6788177607713948, 0.8373406037163162]","[0.898032877843422, 0.7124152424036727]",0.795411040543649,"[43.123987104608865, 10.704875978639105, 5.08176656553815]",114307.67557907104,"[0.5050142317891192, 0.5367556063729143]",,0.0,"[0.6788177607713948, 0.8373406037163162]",,,,,,0.0,,,,
